dteday,hr,instant,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,day_type,weather_category
2012-06-22,17,12805.0,3.0,1.0,6,0.0,5.0,1.0,2.0,0.82,0.7273,0.38,0.1642,95.0,551.0,646.0,Working Day,Mist/Cloudy
2012-06-22,18,12806.0,3.0,1.0,6,0.0,5.0,1.0,2.0,0.8,0.7576,0.55,0.194,62.0,443.0,505.0,Working Day,Mist/Cloudy
2012-06-22,19,12807.0,3.0,1.0,6,0.0,5.0,1.0,2.0,0.76,0.697,0.55,0.5224,45.0,317.0,362.0,Working Day,Mist/Cloudy
2012-06-22,20,12808.0,3.0,1.0,6,0.0,5.0,1.0,2.0,0.76,0.697,0.55,0.5224,31.0,171.0,202.0,Working Day,Mist/Cloudy
2012-06-22,21,12809.0,3.0,1.0,6,0.0,5.0,1.0,3.0,0.68,0.6364,0.65,0.2836,40.0,177.0,217.0,Working Day,Light Rain/Snow
2012-06-22,22,12810.0,3.0,1.0,6,0.0,5.0,1.0,1.0,0.68,0.6364,0.69,0.1343,42.0,155.0,197.0,Working Day,Clear
2012-06-22,23,12811.0,3.0,1.0,6,0.0,5.0,1.0,2.0,0.66,0.6212,0.74,0.0,29.0,145.0,174.0,Working Day,Mist/Cloudy
2012-06-23,0,12812.0,3.0,1.0,6,0.0,6.0,0.0,1.0,0.64,0.5758,0.83,0.0,14.0,102.0,116.0,Weekend,Clear
2012-06-23,1,12813.0,3.0,1.0,6,0.0,6.0,0.0,1.0,0.66,0.6061,0.78,0.1343,16.0,107.0,123.0,Weekend,Clear
2012-06-23,2,12814.0,3.0,1.0,6,0.0,6.0,0.0,2.0,0.64,0.5758,0.83,0.194,18.0,75.0,93.0,Weekend,Mist/Cloudy
2012-06-23,3,12815.0,3.0,1.0,6,0.0,6.0,0.0,2.0,0.64,0.5758,0.83,0.0896,10.0,32.0,42.0,Weekend,Mist/Cloudy
2012-06-23,4,12816.0,3.0,1.0,6,0.0,6.0,0.0,2.0,0.64,0.5758,0.83,0.1642,6.0,13.0,19.0,Weekend,Mist/Cloudy
2012-06-23,5,12817.0,3.0,1.0,6,0.0,6.0,0.0,2.0,0.64,0.5758,0.83,0.194,1.0,11.0,12.0,Weekend,Mist/Cloudy
2012-06-23,6,12818.0,3.0,1.0,6,0.0,6.0,0.0,1.0,0.64,0.5758,0.83,0.0896,10.0,37.0,47.0,Weekend,Clear
2012-06-23,7,12819.0,3.0,1.0,6,0.0,6.0,0.0,1.0,0.64,0.5758,0.83,0.1642,19.0,59.0,78.0,Weekend,Clear
2012-06-23,8,12820.0,3.0,1.0,6,0.0,6.0,0.0,1.0,0.68,0.6364,0.69,0.2239,34.0,133.0,167.0,Weekend,Clear
2012-06-23,9,12821.0,3.0,1.0,6,0.0,6.0,0.0,1.0,0.72,0.6818,0.62,0.194,85.0,247.0,332.0,Weekend,Clear
2012-06-23,10,12822.0,3.0,1.0,6,0.0,6.0,0.0,1.0,0.74,0.6818,0.55,0.194,177.0,317.0,494.0,Weekend,Clear
2012-06-23,11,12823.0,3.0,1.0,6,0.0,6.0,0.0,1.0,0.76,0.6818,0.48,0.2239,167.0,349.0,516.0,Weekend,Clear
2012-06-23,12,12824.0,3.0,1.0,6,0.0,6.0,0.0,1.0,0.8,0.7273,0.43,0.194,203.0,399.0,602.0,Weekend,Clear
2012-06-23,13,12825.0,3.0,1.0,6,0.0,6.0,0.0,1.0,0.82,0.7273,0.34,0.194,226.0,338.0,564.0,Weekend,Clear
2012-06-23,14,12826.0,3.0,1.0,6,0.0,6.0,0.0,1.0,0.78,0.6818,0.33,0.2537,238.0,371.0,609.0,Weekend,Clear
2012-06-23,15,12827.0,3.0,1.0,6,0.0,6.0,0.0,1.0,0.84,0.7273,0.3,0.3284,217.0,266.0,483.0,Weekend,Clear
2012-06-23,16,12828.0,3.0,1.0,6,0.0,6.0,0.0,1.0,0.84,0.7121,0.26,0.2985,196.0,317.0,513.0,Weekend,Clear
2012-06-23,17,12829.0,3.0,1.0,6,0.0,6.0,0.0,1.0,0.82,0.7121,0.26,0.2537,214.0,316.0,530.0,Weekend,Clear
2012-06-23,18,12830.0,3.0,1.0,6,0.0,6.0,0.0,1.0,0.82,0.7121,0.26,0.2985,194.0,287.0,481.0,Weekend,Clear
2012-06-23,19,12831.0,3.0,1.0,6,0.0,6.0,0.0,1.0,0.8,0.697,0.27,0.194,185.0,240.0,425.0,Weekend,Clear
2012-06-23,20,12832.0,3.0,1.0,6,0.0,6.0,0.0,1.0,0.78,0.6818,0.31,0.194,158.0,228.0,386.0,Weekend,Clear
2012-06-23,21,12833.0,3.0,1.0,6,0.0,6.0,0.0,1.0,0.76,0.6667,0.33,0.1343,99.0,223.0,322.0,Weekend,Clear
2012-06-23,22,12834.0,3.0,1.0,6,0.0,6.0,0.0,1.0,0.74,0.6515,0.37,0.1045,101.0,178.0,279.0,Weekend,Clear
2012-06-23,23,12835.0,3.0,1.0,6,0.0,6.0,0.0,1.0,0.72,0.6515,0.44,0.0,69.0,156.0,225.0,Weekend,Clear
2012-06-24,0,12836.0,3.0,1.0,6,0.0,0.0,0.0,1.0,0.7,0.6515,0.51,0.0,31.0,132.0,163.0,Weekend,Clear
2012-06-24,1,12837.0,3.0,1.0,6,0.0,0.0,0.0,2.0,0.68,0.6364,0.54,0.0896,39.0,88.0,127.0,Weekend,Mist/Cloudy
2012-06-24,2,12838.0,3.0,1.0,6,0.0,0.0,0.0,2.0,0.68,0.6364,0.51,0.0,34.0,80.0,114.0,Weekend,Mist/Cloudy
2012-06-24,3,12839.0,3.0,1.0,6,0.0,0.0,0.0,2.0,0.66,0.6212,0.65,0.0896,19.0,41.0,60.0,Weekend,Mist/Cloudy
2012-06-24,4,12840.0,3.0,1.0,6,0.0,0.0,0.0,2.0,0.66,0.6212,0.65,0.0,4.0,9.0,13.0,Weekend,Mist/Cloudy
2012-06-24,5,12841.0,3.0,1.0,6,0.0,0.0,0.0,1.0,0.62,0.6061,0.69,0.1343,1.0,7.0,8.0,Weekend,Clear
2012-06-24,6,12842.0,3.0,1.0,6,0.0,0.0,0.0,1.0,0.64,0.6061,0.65,0.1642,6.0,19.0,25.0,Weekend,Clear
2012-06-24,7,12843.0,3.0,1.0,6,0.0,0.0,0.0,1.0,0.64,0.6061,0.69,0.1045,23.0,48.0,71.0,Weekend,Clear
2012-06-24,8,12844.0,3.0,1.0,6,0.0,0.0,0.0,1.0,0.7,0.6515,0.58,0.0,38.0,103.0,141.0,Weekend,Clear
2012-06-24,9,12845.0,3.0,1.0,6,0.0,0.0,0.0,1.0,0.72,0.6667,0.51,0.0,63.0,169.0,232.0,Weekend,Clear
2012-06-24,10,12846.0,3.0,1.0,6,0.0,0.0,0.0,1.0,0.76,0.6818,0.4,0.0,161.0,291.0,452.0,Weekend,Clear
2012-06-24,11,12847.0,3.0,1.0,6,0.0,0.0,0.0,1.0,0.76,0.6818,0.4,0.1343,215.0,291.0,506.0,Weekend,Clear
2012-06-24,12,12848.0,3.0,1.0,6,0.0,0.0,0.0,1.0,0.8,0.697,0.33,0.2239,227.0,329.0,556.0,Weekend,Clear
2012-06-24,13,12849.0,3.0,1.0,6,0.0,0.0,0.0,1.0,0.8,0.697,0.33,0.2836,237.0,348.0,585.0,Weekend,Clear
2012-06-24,14,12850.0,3.0,1.0,6,0.0,0.0,0.0,1.0,0.84,0.7273,0.3,0.2985,253.0,298.0,551.0,Weekend,Clear
2012-06-24,15,12851.0,3.0,1.0,6,0.0,0.0,0.0,1.0,0.86,0.7424,0.28,0.2239,197.0,290.0,487.0,Weekend,Clear
2012-06-24,16,12852.0,3.0,1.0,6,0.0,0.0,0.0,1.0,0.84,0.7273,0.3,0.2537,181.0,280.0,461.0,Weekend,Clear
2012-06-24,17,12853.0,3.0,1.0,6,0.0,0.0,0.0,1.0,0.84,0.7273,0.32,0.2537,203.0,329.0,532.0,Weekend,Clear
2012-06-24,18,12854.0,3.0,1.0,6,0.0,0.0,0.0,1.0,0.82,0.7273,0.34,0.2537,186.0,348.0,534.0,Weekend,Clear
2012-06-24,19,12855.0,3.0,1.0,6,0.0,0.0,0.0,1.0,0.8,0.7121,0.38,0.2985,176.0,247.0,423.0,Weekend,Clear
2012-06-24,20,12856.0,3.0,1.0,6,0.0,0.0,0.0,1.0,0.78,0.697,0.46,0.2537,108.0,224.0,332.0,Weekend,Clear
2012-06-24,21,12857.0,3.0,1.0,6,0.0,0.0,0.0,1.0,0.76,0.697,0.55,0.2239,76.0,177.0,253.0,Weekend,Clear
2012-06-24,22,12858.0,3.0,1.0,6,0.0,0.0,0.0,1.0,0.74,0.6818,0.55,0.1045,53.0,125.0,178.0,Weekend,Clear
2012-06-24,23,12859.0,3.0,1.0,6,0.0,0.0,0.0,1.0,0.74,0.6818,0.58,0.1045,20.0,67.0,87.0,Weekend,Clear
2012-06-25,0,12860.0,3.0,1.0,6,0.0,1.0,1.0,1.0,0.72,0.6818,0.62,0.2537,31.0,37.0,68.0,Working Day,Clear
2012-06-25,1,12861.0,3.0,1.0,6,0.0,1.0,1.0,1.0,0.7,0.6515,0.65,0.2239,11.0,20.0,31.0,Working Day,Clear
2012-06-25,2,12862.0,3.0,1.0,6,0.0,1.0,1.0,1.0,0.7,0.6515,0.7,0.2239,4.0,10.0,14.0,Working Day,Clear
2012-06-25,3,12863.0,3.0,1.0,6,0.0,1.0,1.0,1.0,0.68,0.6364,0.69,0.2537,1.0,4.0,5.0,Working Day,Clear
2012-06-25,4,12864.0,3.0,1.0,6,0.0,1.0,1.0,1.0,0.66,0.6061,0.78,0.2537,0.0,4.0,4.0,Working Day,Clear
2012-06-25,5,12865.0,3.0,1.0,6,0.0,1.0,1.0,1.0,0.66,0.6212,0.74,0.1642,1.0,42.0,43.0,Working Day,Clear
2012-06-25,6,12866.0,3.0,1.0,6,0.0,1.0,1.0,1.0,0.64,0.5909,0.78,0.1642,11.0,147.0,158.0,Working Day,Clear
2012-06-25,7,12867.0,3.0,1.0,6,0.0,1.0,1.0,1.0,0.66,0.6212,0.74,0.2239,30.0,455.0,485.0,Working Day,Clear
2012-06-25,8,12868.0,3.0,1.0,6,0.0,1.0,1.0,1.0,0.66,0.6212,0.69,0.194,53.0,555.0,608.0,Working Day,Clear
2012-06-25,9,12869.0,3.0,1.0,6,0.0,1.0,1.0,1.0,0.7,0.6515,0.65,0.194,37.0,231.0,268.0,Working Day,Clear
2012-06-25,10,12870.0,3.0,1.0,6,0.0,1.0,1.0,1.0,0.76,0.697,0.55,0.1642,58.0,126.0,184.0,Working Day,Clear
2012-06-25,11,12871.0,3.0,1.0,6,0.0,1.0,1.0,1.0,0.8,0.7273,0.43,0.3284,54.0,127.0,181.0,Working Day,Clear
2012-06-25,12,12872.0,3.0,1.0,6,0.0,1.0,1.0,2.0,0.76,0.6818,0.45,0.2985,74.0,196.0,270.0,Working Day,Mist/Cloudy
2012-06-25,13,12873.0,3.0,1.0,6,0.0,1.0,1.0,1.0,0.72,0.6667,0.51,0.2985,79.0,181.0,260.0,Working Day,Clear
2012-06-25,14,12874.0,3.0,1.0,6,0.0,1.0,1.0,1.0,0.78,0.697,0.43,0.2537,90.0,161.0,251.0,Working Day,Clear
2012-06-25,15,12875.0,3.0,1.0,6,0.0,1.0,1.0,1.0,0.78,0.6818,0.38,0.4627,65.0,168.0,233.0,Working Day,Clear
2012-06-25,16,12876.0,3.0,1.0,6,0.0,1.0,1.0,1.0,0.8,0.697,0.31,0.3881,104.0,310.0,414.0,Working Day,Clear
2012-06-25,17,12877.0,3.0,1.0,6,0.0,1.0,1.0,1.0,0.8,0.6818,0.24,0.4627,76.0,757.0,833.0,Working Day,Clear
2012-06-25,18,12878.0,3.0,1.0,6,0.0,1.0,1.0,1.0,0.76,0.6667,0.27,0.4478,100.0,691.0,791.0,Working Day,Clear
2012-06-25,19,12879.0,3.0,1.0,6,0.0,1.0,1.0,1.0,0.74,0.6515,0.27,0.4627,74.0,508.0,582.0,Working Day,Clear
2012-06-25,20,12880.0,3.0,1.0,6,0.0,1.0,1.0,1.0,0.72,0.6515,0.3,0.4478,100.0,375.0,475.0,Working Day,Clear
2012-06-25,21,12881.0,3.0,1.0,6,0.0,1.0,1.0,1.0,0.68,0.6212,0.3,0.3284,50.0,281.0,331.0,Working Day,Clear
2012-06-25,22,12882.0,3.0,1.0,6,0.0,1.0,1.0,1.0,0.66,0.6212,0.29,0.3881,21.0,166.0,187.0,Working Day,Clear
2012-06-25,23,12883.0,3.0,1.0,6,0.0,1.0,1.0,1.0,0.64,0.6212,0.33,0.3284,15.0,88.0,103.0,Working Day,Clear
2012-06-26,0,12884.0,3.0,1.0,6,0.0,2.0,1.0,1.0,0.62,0.6212,0.33,0.3284,8.0,29.0,37.0,Working Day,Clear
2012-06-26,1,12885.0,3.0,1.0,6,0.0,2.0,1.0,1.0,0.6,0.6212,0.35,0.3881,11.0,19.0,30.0,Working Day,Clear
2012-06-26,2,12886.0,3.0,1.0,6,0.0,2.0,1.0,1.0,0.56,0.5303,0.43,0.2836,2.0,7.0,9.0,Working Day,Clear
2012-06-26,3,12887.0,3.0,1.0,6,0.0,2.0,1.0,1.0,0.54,0.5152,0.45,0.2836,2.0,7.0,9.0,Working Day,Clear
2012-06-26,4,12888.0,3.0,1.0,6,0.0,2.0,1.0,1.0,0.54,0.5152,0.45,0.2985,1.0,9.0,10.0,Working Day,Clear
2012-06-26,5,12889.0,3.0,1.0,6,0.0,2.0,1.0,1.0,0.52,0.5,0.48,0.3881,3.0,36.0,39.0,Working Day,Clear
2012-06-26,6,12890.0,3.0,1.0,6,0.0,2.0,1.0,1.0,0.52,0.5,0.52,0.2985,12.0,176.0,188.0,Working Day,Clear
2012-06-26,7,12891.0,3.0,1.0,6,0.0,2.0,1.0,1.0,0.52,0.5,0.52,0.3582,21.0,531.0,552.0,Working Day,Clear
2012-06-26,8,12892.0,3.0,1.0,6,0.0,2.0,1.0,1.0,0.56,0.5303,0.49,0.3284,34.0,622.0,656.0,Working Day,Clear
2012-06-26,9,12893.0,3.0,1.0,6,0.0,2.0,1.0,1.0,0.58,0.5455,0.46,0.4179,30.0,298.0,328.0,Working Day,Clear
2012-06-26,10,12894.0,3.0,1.0,6,0.0,2.0,1.0,1.0,0.62,0.6212,0.41,0.3582,37.0,153.0,190.0,Working Day,Clear
2012-06-26,11,12895.0,3.0,1.0,6,0.0,2.0,1.0,1.0,0.64,0.6212,0.36,0.4179,46.0,189.0,235.0,Working Day,Clear
2012-06-26,12,12896.0,3.0,1.0,6,0.0,2.0,1.0,1.0,0.66,0.6212,0.34,0.4478,80.0,228.0,308.0,Working Day,Clear
2012-06-26,13,12897.0,3.0,1.0,6,0.0,2.0,1.0,1.0,0.7,0.6364,0.3,0.4627,74.0,232.0,306.0,Working Day,Clear
2012-06-26,14,12898.0,3.0,1.0,6,0.0,2.0,1.0,1.0,0.7,0.6364,0.3,0.4627,81.0,186.0,267.0,Working Day,Clear
2012-06-26,15,12899.0,3.0,1.0,6,0.0,2.0,1.0,1.0,0.72,0.6515,0.28,0.4627,88.0,229.0,317.0,Working Day,Clear
2012-06-26,16,12900.0,3.0,1.0,6,0.0,2.0,1.0,1.0,0.72,0.6364,0.26,0.4925,67.0,349.0,416.0,Working Day,Clear
2012-06-26,17,12901.0,3.0,1.0,6,0.0,2.0,1.0,1.0,0.72,0.6515,0.28,0.4179,104.0,796.0,900.0,Working Day,Clear
2012-06-26,18,12902.0,3.0,1.0,6,0.0,2.0,1.0,1.0,0.72,0.6515,0.28,0.3582,105.0,719.0,824.0,Working Day,Clear
2012-06-26,19,12903.0,3.0,1.0,6,0.0,2.0,1.0,1.0,0.72,0.6515,0.28,0.2239,83.0,529.0,612.0,Working Day,Clear
2012-06-26,20,12904.0,3.0,1.0,6,0.0,2.0,1.0,1.0,0.7,0.6364,0.3,0.2836,88.0,417.0,505.0,Working Day,Clear
2012-06-26,21,12905.0,3.0,1.0,6,0.0,2.0,1.0,1.0,0.68,0.6364,0.34,0.194,61.0,267.0,328.0,Working Day,Clear
2012-06-26,22,12906.0,3.0,1.0,6,0.0,2.0,1.0,1.0,0.66,0.6212,0.34,0.2537,26.0,219.0,245.0,Working Day,Clear
2012-06-26,23,12907.0,3.0,1.0,6,0.0,2.0,1.0,1.0,0.62,0.6212,0.41,0.1343,13.0,118.0,131.0,Working Day,Clear
2012-06-27,0,12908.0,3.0,1.0,6,0.0,3.0,1.0,1.0,0.62,0.6212,0.41,0.194,15.0,39.0,54.0,Working Day,Clear
2012-06-27,1,12909.0,3.0,1.0,6,0.0,3.0,1.0,1.0,0.6,0.6212,0.43,0.1642,5.0,18.0,23.0,Working Day,Clear
2012-06-27,2,12910.0,3.0,1.0,6,0.0,3.0,1.0,1.0,0.56,0.5303,0.49,0.1343,2.0,12.0,14.0,Working Day,Clear
2012-06-27,3,12911.0,3.0,1.0,6,0.0,3.0,1.0,1.0,0.58,0.5455,0.46,0.0896,1.0,7.0,8.0,Working Day,Clear
2012-06-27,4,12912.0,3.0,1.0,6,0.0,3.0,1.0,1.0,0.6,0.6212,0.4,0.2537,0.0,11.0,11.0,Working Day,Clear
2012-06-27,5,12913.0,3.0,1.0,6,0.0,3.0,1.0,1.0,0.6,0.6212,0.43,0.2836,2.0,34.0,36.0,Working Day,Clear
2012-06-27,6,12914.0,3.0,1.0,6,0.0,3.0,1.0,1.0,0.58,0.5455,0.46,0.2836,7.0,193.0,200.0,Working Day,Clear
2012-06-27,7,12915.0,3.0,1.0,6,0.0,3.0,1.0,1.0,0.6,0.6212,0.43,0.3582,29.0,498.0,527.0,Working Day,Clear
2012-06-27,8,12916.0,3.0,1.0,6,0.0,3.0,1.0,1.0,0.62,0.6212,0.43,0.3284,49.0,638.0,687.0,Working Day,Clear
2012-06-27,9,12917.0,3.0,1.0,6,0.0,3.0,1.0,1.0,0.66,0.6212,0.41,0.3582,29.0,253.0,282.0,Working Day,Clear
2012-06-27,10,12918.0,3.0,1.0,6,0.0,3.0,1.0,1.0,0.7,0.6364,0.37,0.2537,34.0,138.0,172.0,Working Day,Clear
2012-06-27,11,12919.0,3.0,1.0,6,0.0,3.0,1.0,1.0,0.74,0.6515,0.3,0.3284,64.0,145.0,209.0,Working Day,Clear
2012-06-27,12,12920.0,3.0,1.0,6,0.0,3.0,1.0,1.0,0.76,0.6667,0.29,0.2985,77.0,245.0,322.0,Working Day,Clear
2012-06-27,13,12921.0,3.0,1.0,6,0.0,3.0,1.0,1.0,0.8,0.697,0.27,0.3284,77.0,244.0,321.0,Working Day,Clear
2012-06-27,14,12922.0,3.0,1.0,6,0.0,3.0,1.0,1.0,0.8,0.6818,0.24,0.3582,78.0,192.0,270.0,Working Day,Clear
2012-06-27,15,12923.0,3.0,1.0,6,0.0,3.0,1.0,1.0,0.8,0.697,0.26,0.4627,61.0,188.0,249.0,Working Day,Clear
2012-06-27,16,12924.0,3.0,1.0,6,0.0,3.0,1.0,1.0,0.82,0.697,0.24,0.4478,55.0,337.0,392.0,Working Day,Clear
2012-06-27,17,12925.0,3.0,1.0,6,0.0,3.0,1.0,1.0,0.82,0.697,0.24,0.3881,113.0,730.0,843.0,Working Day,Clear
2012-06-27,18,12926.0,3.0,1.0,6,0.0,3.0,1.0,1.0,0.8,0.697,0.27,0.3284,85.0,719.0,804.0,Working Day,Clear
2012-06-27,19,12927.0,3.0,1.0,6,0.0,3.0,1.0,1.0,0.78,0.6818,0.29,0.3284,101.0,542.0,643.0,Working Day,Clear
2012-06-27,20,12928.0,3.0,1.0,6,0.0,3.0,1.0,1.0,0.76,0.6667,0.31,0.194,76.0,369.0,445.0,Working Day,Clear
2012-06-27,21,12929.0,3.0,1.0,6,0.0,3.0,1.0,1.0,0.74,0.6515,0.35,0.1343,54.0,313.0,367.0,Working Day,Clear
2012-06-27,22,12930.0,3.0,1.0,6,0.0,3.0,1.0,1.0,0.72,0.6515,0.39,0.0896,52.0,245.0,297.0,Working Day,Clear
2012-06-27,23,12931.0,3.0,1.0,6,0.0,3.0,1.0,1.0,0.68,0.6364,0.47,0.1343,11.0,148.0,159.0,Working Day,Clear
2012-06-28,0,12932.0,3.0,1.0,6,0.0,4.0,1.0,1.0,0.66,0.6212,0.5,0.1045,2.0,52.0,54.0,Working Day,Clear
2012-06-28,1,12933.0,3.0,1.0,6,0.0,4.0,1.0,1.0,0.66,0.6212,0.54,0.0,11.0,14.0,25.0,Working Day,Clear
2012-06-28,2,12934.0,3.0,1.0,6,0.0,4.0,1.0,1.0,0.66,0.6212,0.5,0.0896,1.0,12.0,13.0,Working Day,Clear
2012-06-28,3,12935.0,3.0,1.0,6,0.0,4.0,1.0,1.0,0.66,0.6212,0.5,0.0896,1.0,6.0,7.0,Working Day,Clear
2012-06-28,4,12936.0,3.0,1.0,6,0.0,4.0,1.0,1.0,0.62,0.6061,0.61,0.1045,0.0,11.0,11.0,Working Day,Clear
2012-06-28,5,12937.0,3.0,1.0,6,0.0,4.0,1.0,1.0,0.62,0.6212,0.57,0.0896,8.0,39.0,47.0,Working Day,Clear
2012-06-28,6,12938.0,3.0,1.0,6,0.0,4.0,1.0,1.0,0.62,0.6212,0.57,0.0896,8.0,185.0,193.0,Working Day,Clear
2012-06-28,7,12939.0,3.0,1.0,6,0.0,4.0,1.0,1.0,0.62,0.6061,0.61,0.1045,24.0,484.0,508.0,Working Day,Clear
2012-06-28,8,12940.0,3.0,1.0,6,0.0,4.0,1.0,1.0,0.66,0.6212,0.5,0.1343,40.0,577.0,617.0,Working Day,Clear
2012-06-28,9,12941.0,3.0,1.0,6,0.0,4.0,1.0,1.0,0.7,0.6515,0.54,0.1642,33.0,318.0,351.0,Working Day,Clear
2012-06-28,10,12942.0,3.0,1.0,6,0.0,4.0,1.0,1.0,0.74,0.6667,0.48,0.194,40.0,144.0,184.0,Working Day,Clear
2012-06-28,11,12943.0,3.0,1.0,6,0.0,4.0,1.0,1.0,0.8,0.697,0.31,0.194,41.0,170.0,211.0,Working Day,Clear
2012-06-28,12,12944.0,3.0,1.0,6,0.0,4.0,1.0,1.0,0.84,0.7121,0.26,0.2836,49.0,227.0,276.0,Working Day,Clear
2012-06-28,13,12945.0,3.0,1.0,6,0.0,4.0,1.0,1.0,0.86,0.7424,0.26,0.2239,31.0,205.0,236.0,Working Day,Clear
2012-06-28,14,12946.0,3.0,1.0,6,0.0,4.0,1.0,1.0,0.86,0.7273,0.25,0.3284,66.0,188.0,254.0,Working Day,Clear
2012-06-28,15,12947.0,3.0,1.0,6,0.0,4.0,1.0,1.0,0.86,0.7273,0.25,0.3284,24.0,195.0,219.0,Working Day,Clear
2012-06-28,16,12948.0,3.0,1.0,6,0.0,4.0,1.0,1.0,0.88,0.7424,0.23,0.194,56.0,331.0,387.0,Working Day,Clear
2012-06-28,17,12949.0,3.0,1.0,6,0.0,4.0,1.0,1.0,0.88,0.7424,0.22,0.194,71.0,634.0,705.0,Working Day,Clear
2012-06-28,18,12950.0,3.0,1.0,6,0.0,4.0,1.0,1.0,0.86,0.7273,0.25,0.2239,100.0,597.0,697.0,Working Day,Clear
2012-06-28,19,12951.0,3.0,1.0,6,0.0,4.0,1.0,1.0,0.84,0.7273,0.3,0.2985,79.0,492.0,571.0,Working Day,Clear
2012-06-28,20,12952.0,3.0,1.0,6,0.0,4.0,1.0,1.0,0.82,0.7273,0.34,0.194,71.0,399.0,470.0,Working Day,Clear
2012-06-28,21,12953.0,3.0,1.0,6,0.0,4.0,1.0,1.0,0.76,0.697,0.55,0.194,89.0,309.0,398.0,Working Day,Clear
2012-06-28,22,12954.0,3.0,1.0,6,0.0,4.0,1.0,1.0,0.76,0.697,0.52,0.1642,50.0,224.0,274.0,Working Day,Clear
2012-06-28,23,12955.0,3.0,1.0,6,0.0,4.0,1.0,1.0,0.74,0.6667,0.48,0.1343,26.0,145.0,171.0,Working Day,Clear
2012-06-29,0,12956.0,3.0,1.0,6,0.0,5.0,1.0,1.0,0.74,0.6667,0.48,0.1343,24.0,90.0,114.0,Working Day,Clear
2012-06-29,1,12957.0,3.0,1.0,6,0.0,5.0,1.0,1.0,0.74,0.6667,0.51,0.1642,9.0,33.0,42.0,Working Day,Clear
2012-06-29,2,12958.0,3.0,1.0,6,0.0,5.0,1.0,1.0,0.72,0.6667,0.58,0.194,3.0,15.0,18.0,Working Day,Clear
2012-06-29,3,12959.0,3.0,1.0,6,0.0,5.0,1.0,1.0,0.72,0.6667,0.58,0.194,3.0,5.0,8.0,Working Day,Clear
2012-06-29,4,12960.0,3.0,1.0,6,0.0,5.0,1.0,1.0,0.7,0.6515,0.65,0.1642,1.0,9.0,10.0,Working Day,Clear
2012-06-29,5,12961.0,3.0,1.0,6,0.0,5.0,1.0,1.0,0.7,0.6515,0.61,0.1045,6.0,39.0,45.0,Working Day,Clear
2012-06-29,6,12962.0,3.0,1.0,6,0.0,5.0,1.0,2.0,0.7,0.6515,0.61,0.1642,15.0,148.0,163.0,Working Day,Mist/Cloudy
2012-06-29,7,12963.0,3.0,1.0,6,0.0,5.0,1.0,1.0,0.7,0.6515,0.61,0.1045,19.0,361.0,380.0,Working Day,Clear
2012-06-29,8,12964.0,3.0,1.0,6,0.0,5.0,1.0,2.0,0.74,0.6818,0.55,0.1045,48.0,576.0,624.0,Working Day,Mist/Cloudy
2012-06-29,9,12965.0,3.0,1.0,6,0.0,5.0,1.0,1.0,0.76,0.697,0.55,0.1642,39.0,261.0,300.0,Working Day,Clear
2012-06-29,10,12966.0,3.0,1.0,6,0.0,5.0,1.0,1.0,0.9,0.8333,0.39,0.2985,32.0,139.0,171.0,Working Day,Clear
2012-06-29,11,12967.0,3.0,1.0,6,0.0,5.0,1.0,2.0,0.9,0.8485,0.42,0.2836,51.0,137.0,188.0,Working Day,Mist/Cloudy
2012-06-29,12,12968.0,3.0,1.0,6,0.0,5.0,1.0,2.0,0.92,0.8788,0.4,0.2537,53.0,173.0,226.0,Working Day,Mist/Cloudy
2012-06-29,13,12969.0,3.0,1.0,6,0.0,5.0,1.0,1.0,0.94,0.8788,0.38,0.194,45.0,194.0,239.0,Working Day,Clear
2012-06-29,14,12970.0,3.0,1.0,6,0.0,5.0,1.0,1.0,0.96,0.9091,0.36,0.2239,49.0,184.0,233.0,Working Day,Clear
2012-06-29,15,12971.0,3.0,1.0,6,0.0,5.0,1.0,1.0,0.96,0.9091,0.36,0.0,47.0,183.0,230.0,Working Day,Clear
2012-06-29,16,12972.0,3.0,1.0,6,0.0,5.0,1.0,1.0,0.96,0.9091,0.36,0.0,59.0,292.0,351.0,Working Day,Clear
2012-06-29,17,12973.0,3.0,1.0,6,0.0,5.0,1.0,1.0,0.98,0.9242,0.34,0.194,82.0,457.0,539.0,Working Day,Clear
2012-06-29,18,12974.0,3.0,1.0,6,0.0,5.0,1.0,1.0,0.96,0.8636,0.31,0.0,50.0,414.0,464.0,Working Day,Clear
2012-06-29,19,12975.0,3.0,1.0,6,0.0,5.0,1.0,1.0,0.9,0.8788,0.47,0.194,60.0,303.0,363.0,Working Day,Clear
2012-06-29,20,12976.0,3.0,1.0,6,0.0,5.0,1.0,1.0,0.92,0.8939,0.42,0.2537,53.0,255.0,308.0,Working Day,Clear
2012-06-29,21,12977.0,3.0,1.0,6,0.0,5.0,1.0,2.0,0.86,0.8333,0.53,0.194,41.0,195.0,236.0,Working Day,Mist/Cloudy
2012-06-29,22,12978.0,3.0,1.0,6,0.0,5.0,1.0,3.0,0.82,0.8333,0.63,0.194,34.0,129.0,163.0,Working Day,Light Rain/Snow
2012-06-29,23,12979.0,3.0,1.0,6,0.0,5.0,1.0,3.0,0.82,0.8333,0.63,0.194,6.0,42.0,48.0,Working Day,Light Rain/Snow
